l1,l2,syntactic_dist,genetic_dist,has_missing_syntax
quc,mar,0.77,1.0,False
quc,frm,0.66,1.0,True
quc,ell,0.62,1.0,False
quc,mdf,0.66,1.0,True
quc,yrl,0.66,1.0,True
quc,pcm,0.66,1.0,True
quc,kmr,0.7,1.0,False
quc,sme,0.81,1.0,False
quc,fro,0.4,1.0,True
quc,orv,0.66,1.0,True
quc,ota,0.66,1.0,True
quc,fas,0.66,1.0,False
quc,xpg,0.66,1.0,True
quc,pol,0.5,1.0,False
quc,por,0.57,1.0,False
quc,ron,0.58,1.0,False
quc,rus,0.64,1.0,False
quc,san,0.79,1.0,True
quc,gla,0.66,1.0,False
quc,hbs,0.66,1.0,False
quc,sms,0.66,1.0,True
quc,slk,0.66,1.0,True
quc,slv,0.6,1.0,False
quc,spa,0.67,1.0,False
quc,arb,0.65,1.0,False
quc,swe,0.6,1.0,False
quc,tam,0.78,1.0,False
quc,ttc,0.77,0.5714,True
quc,tpn,0.66,1.0,True
quc,tur,0.7,1.0,False
quc,uig,0.83,1.0,False
quc,ukr,0.61,1.0,False
quc,hsb,0.66,1.0,True
quc,urd,0.66,1.0,False
quc,urb,0.72,1.0,False
quc,uzb,0.66,1.0,False
quc,vep,0.66,1.0,True
quc,wbp,0.61,1.0,False
quc,cym,0.6,1.0,False
quc,hyw,,,
quc,wol,0.65,1.0,False
quc,sah,0.79,1.0,False
quc,nhi,0.66,1.0,True
xnr,krl,0.0,1.0,True
xnr,kxh,0.87,1.0,True
xnr,kaz,0.87,1.0,True
xnr,kir,0.73,1.0,True
xnr,koi,0.75,1.0,True
xnr,kpv,0.72,1.0,True
xnr,lat,0.66,0.875,True
xnr,lav,0.63,0.875,True
xnr,lij,0.0,0.875,True
xnr,lit,0.61,0.75,True
xnr,olo,0.0,1.0,True
xnr,nds,0.0,0.8889,True
xnr,mkd,0.73,0.8571,True
xnr,mar,0.67,0.5714,True
xnr,frm,0.0,0.875,True
xnr,ell,0.54,0.8333,True
xnr,mdf,0.0,1.0,True
xnr,yrl,0.0,1.0,True
xnr,pcm,0.0,0.9231,True
xnr,kmr,0.71,0.75,True
xnr,sme,0.74,1.0,True
xnr,fro,0.69,0.875,True
xnr,orv,0.0,0.875,True
xnr,ota,0.0,1.0,True
xnr,fas,0.0,1.0,True
xnr,xpg,0.0,0.875,True
xnr,pol,0.6,0.8333,True
xnr,por,0.61,0.9333,True
xnr,ron,0.61,0.8889,True
xnr,rus,0.57,0.8,True
xnr,san,0.8,0.25,True
xnr,gla,0.63,0.875,True
xnr,hbs,0.0,1.0,True
xnr,sms,0.0,1.0,True
xnr,slk,0.0,0.875,True
xnr,slv,0.64,0.8333,True
xnr,spa,0.56,0.9231,True
xnr,arb,0.67,1.0,True
xnr,swe,0.64,0.8571,True
xnr,tam,0.66,1.0,True
xnr,ttc,0.86,1.0,True
xnr,tpn,0.0,1.0,True
xnr,tur,0.55,1.0,True
xnr,uig,0.69,1.0,True
xnr,ukr,0.61,0.8333,True
xnr,hsb,0.0,0.875,True
xnr,urd,0.69,0.625,True
xnr,urb,0.66,1.0,True
xnr,uzb,0.0,1.0,True
xnr,vep,0.0,1.0,True
xnr,wbp,0.61,1.0,True
xnr,cym,0.63,0.875,True
xnr,hyw,,,True
xnr,wol,0.62,1.0,True
xnr,sah,0.72,1.0,True
xnr,nhi,0.0,1.0,True
krl,kxh,0.87,1.0,True
krl,kaz,0.87,1.0,True
krl,kir,0.73,1.0,True
krl,koi,0.75,0.75,True
krl,kpv,0.72,0.75,True
krl,lat,0.66,1.0,True
krl,lav,0.63,1.0,True
krl,lij,0.0,1.0,True
krl,lit,0.61,1.0,True
krl,olo,0.0,0.25,True
krl,nds,0.0,1.0,True
krl,mkd,0.73,1.0,True
krl,mar,0.67,1.0,True
krl,frm,0.0,1.0,True
krl,ell,0.54,1.0,True
krl,mdf,0.0,0.75,True
krl,yrl,0.0,1.0,True
krl,pcm,0.0,1.0,True
krl,kmr,0.71,1.0,True
krl,sme,0.74,0.75,True
krl,fro,0.69,1.0,True
krl,orv,0.0,1.0,True
krl,ota,0.0,1.0,True
krl,fas,0.0,1.0,True
krl,xpg,0.0,1.0,True
krl,pol,0.6,1.0,True
krl,por,0.61,1.0,True
krl,ron,0.61,1.0,True
krl,rus,0.57,1.0,True
krl,san,0.8,1.0,True
krl,gla,0.63,1.0,True
krl,hbs,0.0,1.0,True
krl,sms,0.0,0.75,True
krl,slk,0.0,1.0,True
krl,slv,0.64,1.0,True
krl,spa,0.56,1.0,True
krl,arb,0.67,1.0,True
krl,swe,0.64,1.0,True
krl,tam,0.66,1.0,True
krl,ttc,0.86,1.0,True
krl,tpn,0.0,1.0,True
krl,tur,0.55,1.0,True
krl,uig,0.69,1.0,True
krl,ukr,0.61,1.0,True
krl,hsb,0.0,1.0,True
krl,urd,0.69,1.0,True
krl,urb,0.66,1.0,True
krl,uzb,0.0,1.0,True
krl,vep,0.0,0.5,True
krl,wbp,0.61,1.0,True
krl,cym,0.63,1.0,True
krl,hyw,,,True
krl,wol,0.62,1.0,True
krl,sah,0.72,1.0,True
krl,nhi,0.0,1.0,True
kxh,kaz,0.0,1.0,True
kxh,kir,0.68,1.0,True
kxh,koi,0.91,1.0,True
kxh,kpv,0.85,1.0,True
kxh,lat,0.81,1.0,True
kxh,lav,0.88,1.0,True
kxh,lij,0.87,1.0,True
kxh,lit,0.77,1.0,True
kxh,olo,0.87,1.0,True
kxh,nds,0.87,1.0,True
kxh,mkd,0.84,1.0,True
kxh,mar,0.73,1.0,True
kxh,frm,0.87,1.0,True
kxh,ell,0.9,1.0,True
kxh,mdf,0.87,1.0,True
kxh,yrl,0.87,1.0,True
kxh,pcm,0.87,1.0,True
kxh,kmr,0.7,1.0,True
kxh,sme,0.84,1.0,True
kxh,fro,0.79,1.0,True
kxh,orv,0.87,1.0,True
kxh,ota,0.87,1.0,True
kxh,fas,0.87,1.0,True
kxh,xpg,0.87,1.0,True
kxh,pol,0.78,1.0,True
kxh,por,0.89,1.0,True
kxh,ron,0.89,1.0,True
kxh,rus,0.85,1.0,True
kxh,san,0.54,1.0,True
kxh,gla,0.88,1.0,True
kxh,hbs,0.87,1.0,True
kxh,sms,0.87,1.0,True
kxh,slk,0.87,1.0,True
kxh,slv,0.82,1.0,True
kxh,spa,0.9,1.0,True
kxh,arb,0.93,1.0,True
kxh,swe,0.88,1.0,True
kxh,tam,0.74,1.0,True
kxh,ttc,0.86,1.0,True
kxh,tpn,0.87,1.0,True
kxh,tur,0.8,1.0,True
kxh,uig,0.71,1.0,True
kxh,ukr,0.83,1.0,True
kxh,hsb,0.87,1.0,True
kxh,urd,0.71,1.0,True
kxh,urb,0.74,1.0,True
kxh,uzb,0.87,1.0,True
kxh,vep,0.87,1.0,True
kxh,wbp,0.77,1.0,True
kxh,cym,0.94,1.0,True
kxh,hyw,,,True
kxh,wol,0.88,1.0,True
kxh,sah,0.69,1.0,True
kxh,nhi,0.87,1.0,True
kaz,kir,0.68,0.1429,True
kaz,koi,0.91,1.0,True
kaz,kpv,0.85,1.0,True
kaz,lat,0.81,1.0,True
kaz,lav,0.88,1.0,True
kaz,lij,0.87,1.0,True
kaz,lit,0.77,1.0,True
kaz,olo,0.87,1.0,True
kaz,nds,0.87,1.0,True
kaz,mkd,0.84,1.0,True
kaz,mar,0.73,1.0,True
kaz,frm,0.87,1.0,True
kaz,ell,0.9,1.0,True
kaz,mdf,0.87,1.0,True
kaz,yrl,0.87,1.0,True
kaz,pcm,0.87,1.0,True
kaz,kmr,0.7,1.0,True
kaz,sme,0.84,1.0,True
kaz,fro,0.79,1.0,True
kaz,orv,0.87,1.0,True
kaz,ota,0.87,1.0,True
kaz,fas,0.87,1.0,True
kaz,xpg,0.87,1.0,True
kaz,pol,0.78,1.0,True
kaz,por,0.89,1.0,True
kaz,ron,0.89,1.0,True
kaz,rus,0.85,1.0,True
kaz,san,0.54,1.0,True
kaz,gla,0.88,1.0,True
kaz,hbs,0.87,1.0,True
kaz,sms,0.87,1.0,True
kaz,slk,0.87,1.0,True
kaz,slv,0.82,1.0,True
kaz,spa,0.9,1.0,True
kaz,arb,0.93,1.0,True
kaz,swe,0.88,1.0,True
kaz,tam,0.74,1.0,True
kaz,ttc,0.86,1.0,True
kaz,tpn,0.87,1.0,True
kaz,tur,0.8,0.4286,True
kaz,uig,0.71,0.5714,True
kaz,ukr,0.83,1.0,True
kaz,hsb,0.87,1.0,True
kaz,urd,0.71,1.0,True
kaz,urb,0.74,1.0,True
kaz,uzb,0.87,1.0,True
kaz,vep,0.87,1.0,True
kaz,wbp,0.77,1.0,True
kaz,cym,0.94,1.0,True
kaz,hyw,,,True
kaz,wol,0.88,1.0,True
kaz,sah,0.69,0.5,True
kaz,nhi,0.87,1.0,True
kir,koi,0.55,1.0,False
kir,kpv,0.74,1.0,False
kir,lat,0.82,1.0,True
kir,lav,0.7,1.0,False
kir,lij,0.73,1.0,True
kir,lit,0.59,1.0,False
kir,olo,0.73,1.0,True
kir,nds,0.73,1.0,True
kir,mkd,0.81,1.0,False
kir,mar,0.55,1.0,False
kir,frm,0.73,1.0,True
kir,ell,0.71,1.0,False
kir,mdf,0.73,1.0,True
kir,yrl,0.73,1.0,True
kir,pcm,0.73,1.0,True
kir,kmr,0.67,1.0,False
kir,sme,0.54,1.0,False
kir,fro,0.83,1.0,True
kir,orv,0.73,1.0,True
kir,ota,0.73,1.0,True
kir,fas,0.73,1.0,False
kir,xpg,0.73,1.0,True
kir,pol,0.67,1.0,False
kir,por,0.72,1.0,False
kir,ron,0.72,1.0,False
kir,rus,0.75,1.0,False
kir,san,0.68,1.0,True
kir,gla,0.88,1.0,False
kir,hbs,0.73,1.0,False
kir,sms,0.73,1.0,True
kir,slk,0.73,1.0,True
kir,slv,0.66,1.0,False
kir,spa,0.78,1.0,False
kir,arb,0.77,1.0,False
kir,swe,0.76,1.0,False
kir,tam,0.61,1.0,False
kir,ttc,0.93,1.0,True
kir,tpn,0.73,1.0,True
kir,tur,0.55,0.4286,False
kir,uig,0.52,0.5714,False
kir,ukr,0.69,1.0,False
kir,hsb,0.73,1.0,True
kir,urd,0.6,1.0,False
kir,urb,0.68,1.0,False
kir,uzb,0.73,1.0,False
kir,vep,0.73,1.0,True
kir,wbp,0.69,1.0,False
kir,cym,0.83,1.0,False
kir,hyw,,,
kir,wol,0.8,1.0,False
kir,sah,0.52,0.7143,False
kir,nhi,0.73,1.0,True
koi,kpv,0.66,0.25,False
koi,lat,0.8,1.0,True
koi,lav,0.77,1.0,False
koi,lij,0.75,1.0,True
koi,lit,0.69,1.0,False
koi,olo,0.75,0.75,True
koi,nds,0.75,1.0,True
koi,mkd,0.79,1.0,False
koi,mar,0.67,1.0,False
koi,frm,0.75,1.0,True
koi,ell,0.76,1.0,False
koi,mdf,0.75,0.75,True
koi,yrl,0.75,1.0,True
koi,pcm,0.75,1.0,True
koi,kmr,0.76,1.0,False
koi,sme,0.47,0.75,False
koi,fro,0.81,1.0,True
koi,orv,0.75,1.0,True
koi,ota,0.75,1.0,True
koi,fas,0.75,1.0,False
koi,xpg,0.75,1.0,True
koi,pol,0.7,1.0,False
koi,por,0.79,1.0,False
koi,ron,0.69,1.0,False
koi,rus,0.72,1.0,False
koi,san,0.83,1.0,True
koi,gla,0.81,1.0,False
koi,hbs,0.75,1.0,False
koi,sms,0.75,0.75,True
koi,slk,0.75,1.0,True
koi,slv,0.66,1.0,False
koi,spa,0.81,1.0,False
koi,arb,0.75,1.0,False
koi,swe,0.7,1.0,False
koi,tam,0.65,1.0,False
koi,ttc,1.0,1.0,True
koi,tpn,0.75,1.0,True
koi,tur,0.7,1.0,False
koi,uig,0.56,1.0,False
koi,ukr,0.66,1.0,False
koi,hsb,0.75,1.0,True
koi,urd,0.65,1.0,False
koi,urb,0.8,1.0,False
koi,uzb,0.75,1.0,False
koi,vep,0.75,0.75,True
koi,wbp,0.72,1.0,False
koi,cym,0.81,1.0,False
koi,hyw,,,
koi,wol,0.85,1.0,False
koi,sah,0.57,1.0,False
koi,nhi,0.75,1.0,True
kpv,lat,0.76,1.0,True
kpv,lav,0.74,1.0,False
kpv,lij,0.72,1.0,True
kpv,lit,0.7,1.0,False
kpv,olo,0.72,0.75,True
kpv,nds,0.72,1.0,True
kpv,mkd,0.57,1.0,False
kpv,mar,0.71,1.0,False
kpv,frm,0.72,1.0,True
kpv,ell,0.74,1.0,False
kpv,mdf,0.72,0.75,True
kpv,yrl,0.72,1.0,True
kpv,pcm,0.72,1.0,True
kpv,kmr,0.9,1.0,False
kpv,sme,0.55,0.75,False
kpv,fro,0.77,1.0,True
kpv,orv,0.72,1.0,True
kpv,ota,0.72,1.0,True
kpv,fas,0.72,1.0,False
kpv,xpg,0.72,1.0,True
kpv,pol,0.62,1.0,False
kpv,por,0.7,1.0,False
kpv,ron,0.64,1.0,False
kpv,rus,0.62,1.0,False
kpv,san,0.8,1.0,True
kpv,gla,0.71,1.0,False
kpv,hbs,0.72,1.0,False
kpv,sms,0.72,0.75,True
kpv,slk,0.72,1.0,True
kpv,slv,0.57,1.0,False
kpv,spa,0.68,1.0,False
kpv,arb,0.68,1.0,False
kpv,swe,0.67,1.0,False
kpv,tam,0.73,1.0,False
kpv,ttc,0.86,1.0,True
kpv,tpn,0.72,1.0,True
kpv,tur,0.76,1.0,False
kpv,uig,0.73,1.0,False
kpv,ukr,0.61,1.0,False
kpv,hsb,0.72,1.0,True
kpv,urd,0.66,1.0,False
kpv,urb,0.76,1.0,False
kpv,uzb,0.72,1.0,False
kpv,vep,0.72,0.75,True
kpv,wbp,0.73,1.0,False
kpv,cym,0.71,1.0,False
kpv,hyw,,,
kpv,wol,0.69,1.0,False
kpv,sah,0.71,1.0,False
kpv,nhi,0.72,1.0,True
lat,lav,0.74,0.8333,True
lat,lij,0.66,0.1667,True
lat,lit,0.54,0.75,True
lat,olo,0.66,1.0,True
lat,nds,0.66,0.8889,True
lat,mkd,0.72,0.8571,True
lat,mar,0.77,0.8571,True
lat,frm,0.66,0.1667,True
lat,ell,0.64,0.8333,True
lat,mdf,0.66,1.0,True
lat,yrl,0.66,1.0,True
lat,pcm,0.66,0.9231,True
lat,kmr,0.73,0.8333,True
lat,sme,0.78,1.0,True
lat,fro,0.35,0.1667,True
lat,orv,0.66,0.8333,True
lat,ota,0.66,1.0,True
lat,fas,0.66,1.0,True
lat,xpg,0.66,0.8333,True
lat,pol,0.56,0.8333,True
lat,por,0.63,0.6667,True
lat,ron,0.58,0.4444,True
lat,rus,0.66,0.8,True
lat,san,0.79,0.75,True
lat,gla,0.63,0.8333,True
lat,hbs,0.66,1.0,True
lat,sms,0.66,1.0,True
lat,slk,0.66,0.8333,True
lat,slv,0.6,0.8333,True
lat,spa,0.69,0.6154,True
lat,arb,0.71,1.0,True
lat,swe,0.62,0.8571,True
lat,tam,0.78,1.0,True
lat,ttc,0.83,1.0,True
lat,tpn,0.66,1.0,True
lat,tur,0.67,1.0,True
lat,uig,0.81,1.0,True
lat,ukr,0.63,0.8333,True
lat,hsb,0.66,0.8333,True
lat,urd,0.69,0.875,True
lat,urb,0.75,1.0,True
lat,uzb,0.66,1.0,True
lat,vep,0.66,1.0,True
lat,wbp,0.52,1.0,True
lat,cym,0.66,0.8333,True
lat,hyw,,,True
lat,wol,0.65,1.0,True
lat,sah,0.79,1.0,True
lat,nhi,0.66,1.0,True
lav,lij,0.63,0.75,True
lav,lit,0.52,0.25,False
lav,olo,0.63,1.0,True
lav,nds,0.63,0.8889,True
lav,mkd,0.7,0.7143,False
lav,mar,0.67,0.8571,False
lav,frm,0.63,0.75,True
lav,ell,0.52,0.8333,False
lav,mdf,0.63,1.0,True
lav,yrl,0.63,1.0,True
lav,pcm,0.63,0.9231,True
lav,kmr,0.69,0.75,False
lav,sme,0.66,1.0,False
lav,fro,0.71,0.75,True
lav,orv,0.63,0.5,True
lav,ota,0.63,1.0,True
lav,fas,0.63,1.0,False
lav,xpg,0.63,0.75,True
lav,pol,0.61,0.6667,False
lav,por,0.57,0.9333,False
lav,ron,0.6,0.8889,False
lav,rus,0.52,0.6,False
lav,san,0.8,0.75,True
lav,gla,0.68,0.75,False
lav,hbs,0.63,1.0,False
lav,sms,0.63,1.0,True
lav,slk,0.63,0.5,True
lav,slv,0.59,0.6667,False
lav,spa,0.58,0.9231,False
lav,arb,0.7,1.0,False
lav,swe,0.59,0.8571,False
lav,tam,0.6,1.0,False
lav,ttc,0.78,1.0,True
lav,tpn,0.63,1.0,True
lav,tur,0.61,1.0,False
lav,uig,0.68,1.0,False
lav,ukr,0.47,0.6667,False
lav,hsb,0.63,0.5,True
lav,urd,0.68,0.875,False
lav,urb,0.81,1.0,False
lav,uzb,0.63,1.0,False
lav,vep,0.63,1.0,True
lav,wbp,0.72,1.0,False
lav,cym,0.7,0.75,False
lav,hyw,,,
lav,wol,0.64,1.0,False
lav,sah,0.71,1.0,False
lav,nhi,0.63,1.0,True
lij,lit,0.61,0.75,True
lij,olo,0.0,1.0,True
lij,nds,0.0,0.8889,True
lij,mkd,0.73,0.8571,True
lij,mar,0.67,0.8571,True
lij,frm,0.0,0.1667,True
lij,ell,0.54,0.8333,True
lij,mdf,0.0,1.0,True
lij,yrl,0.0,1.0,True
lij,pcm,0.0,0.9231,True
lij,kmr,0.71,0.9167,True
lij,sme,0.74,1.0,True
lij,fro,0.69,0.1667,True
lij,orv,0.0,0.9167,True
lij,ota,0.0,1.0,True
lij,fas,0.0,1.0,True
lij,xpg,0.0,0.9167,True
lij,pol,0.6,0.8333,True
lij,por,0.61,0.4,True
lij,ron,0.61,0.3333,True
lij,rus,0.57,0.8,True
lij,san,0.8,0.75,True
lij,gla,0.63,0.9167,True
lij,hbs,0.0,1.0,True
lij,sms,0.0,1.0,True
lij,slk,0.0,0.9167,True
lij,slv,0.64,0.8333,True
lij,spa,0.56,0.3077,True
lij,arb,0.67,1.0,True
lij,swe,0.64,0.8571,True
lij,tam,0.66,1.0,True
lij,ttc,0.86,1.0,True
lij,tpn,0.0,1.0,True
lij,tur,0.55,1.0,True
lij,uig,0.69,1.0,True
lij,ukr,0.61,0.8333,True
lij,hsb,0.0,0.9167,True
lij,urd,0.69,0.875,True
lij,urb,0.66,1.0,True
lij,uzb,0.0,1.0,True
lij,vep,0.0,1.0,True
lij,wbp,0.61,1.0,True
lij,cym,0.63,0.9167,True
lij,hyw,,,True
lij,wol,0.62,1.0,True
lij,sah,0.72,1.0,True
lij,nhi,0.0,1.0,True
lit,olo,0.61,1.0,True
lit,nds,0.61,0.75,True
lit,mkd,0.69,0.5,False
lit,mar,0.64,0.75,False
lit,frm,0.61,0.75,True
lit,ell,0.55,0.8333,False
lit,mdf,0.61,1.0,True
lit,yrl,0.61,1.0,True
lit,pcm,0.61,0.75,True
lit,kmr,0.58,0.75,False
lit,sme,0.61,1.0,False
lit,fro,0.51,0.75,True
lit,orv,0.61,0.5,True
lit,ota,0.61,1.0,True
lit,fas,0.61,1.0,False
lit,xpg,0.61,0.75,True
lit,pol,0.42,0.5,False
lit,por,0.54,0.75,False
lit,ron,0.55,0.75,False
lit,rus,0.55,0.5,False
lit,san,0.73,0.75,True
lit,gla,0.67,0.75,False
lit,hbs,0.61,1.0,False
lit,sms,0.61,1.0,True
lit,slk,0.61,0.5,True
lit,slv,0.47,0.5,False
lit,spa,0.64,0.75,False
lit,arb,0.66,1.0,False
lit,swe,0.59,0.75,False
lit,tam,0.6,1.0,False
lit,ttc,0.8,1.0,True
lit,tpn,0.61,1.0,True
lit,tur,0.56,1.0,False
lit,uig,0.64,1.0,False
lit,ukr,0.44,0.5,False
lit,hsb,0.61,0.5,True
lit,urd,0.54,0.75,False
lit,urb,0.73,1.0,False
lit,uzb,0.61,1.0,False
lit,vep,0.61,1.0,True
lit,wbp,0.6,1.0,False
lit,cym,0.6,0.75,False
lit,hyw,,,
lit,wol,0.68,1.0,False
lit,sah,0.57,1.0,False
lit,nhi,0.61,1.0,True
olo,nds,0.0,1.0,True
olo,mkd,0.73,1.0,True
olo,mar,0.67,1.0,True
olo,frm,0.0,1.0,True
olo,ell,0.54,1.0,True
olo,mdf,0.0,0.75,True
olo,yrl,0.0,1.0,True
olo,pcm,0.0,1.0,True
olo,kmr,0.71,1.0,True
olo,sme,0.74,0.75,True
olo,fro,0.69,1.0,True
olo,orv,0.0,1.0,True
olo,ota,0.0,1.0,True
olo,fas,0.0,1.0,True
olo,xpg,0.0,1.0,True
olo,pol,0.6,1.0,True
olo,por,0.61,1.0,True
olo,ron,0.61,1.0,True
olo,rus,0.57,1.0,True
olo,san,0.8,1.0,True
olo,gla,0.63,1.0,True
olo,hbs,0.0,1.0,True
olo,sms,0.0,0.75,True
olo,slk,0.0,1.0,True
olo,slv,0.64,1.0,True
olo,spa,0.56,1.0,True
olo,arb,0.67,1.0,True
olo,swe,0.64,1.0,True
olo,tam,0.66,1.0,True
olo,ttc,0.86,1.0,True
olo,tpn,0.0,1.0,True
olo,tur,0.55,1.0,True
olo,uig,0.69,1.0,True
olo,ukr,0.61,1.0,True
olo,hsb,0.0,1.0,True
olo,urd,0.69,1.0,True
olo,urb,0.66,1.0,True
olo,uzb,0.0,1.0,True
olo,vep,0.0,0.5,True
olo,wbp,0.61,1.0,True
olo,cym,0.63,1.0,True
olo,hyw,,,True
olo,wol,0.62,1.0,True
olo,sah,0.72,1.0,True
olo,nhi,0.0,1.0,True
nds,mkd,0.73,0.8571,True
nds,mar,0.67,0.8889,True
nds,frm,0.0,0.8889,True
nds,ell,0.54,0.8333,True
nds,mdf,0.0,1.0,True
nds,yrl,0.0,1.0,True
nds,pcm,0.0,0.4444,True
nds,kmr,0.71,0.8889,True
nds,sme,0.74,1.0,True
nds,fro,0.69,0.8889,True
nds,orv,0.0,0.8889,True
nds,ota,0.0,1.0,True
nds,fas,0.0,1.0,True
nds,xpg,0.0,0.8889,True
nds,pol,0.6,0.8889,True
nds,por,0.61,0.9333,True
nds,ron,0.61,0.8889,True
nds,rus,0.57,0.8,True
nds,san,0.8,0.8889,True
nds,gla,0.63,0.8889,True
nds,hbs,0.0,1.0,True
nds,sms,0.0,1.0,True
nds,slk,0.0,0.8889,True
nds,slv,0.64,0.8889,True
nds,spa,0.56,0.9231,True
nds,arb,0.67,1.0,True
nds,swe,0.64,0.6667,True
nds,tam,0.66,1.0,True
nds,ttc,0.86,1.0,True
nds,tpn,0.0,1.0,True
nds,tur,0.55,1.0,True
nds,uig,0.69,1.0,True
nds,ukr,0.61,0.8889,True
nds,hsb,0.0,0.8889,True
nds,urd,0.69,0.8889,True
nds,urb,0.66,1.0,True
nds,uzb,0.0,1.0,True
nds,vep,0.0,1.0,True
nds,wbp,0.61,1.0,True
nds,cym,0.63,0.8889,True
nds,hyw,,,True
nds,wol,0.62,1.0,True
nds,sah,0.72,1.0,True
nds,nhi,0.0,1.0,True
mkd,mar,0.74,0.8571,False
mkd,frm,0.73,0.8571,True
mkd,ell,0.65,0.8333,False
mkd,mdf,0.73,1.0,True
mkd,yrl,0.73,1.0,True
mkd,pcm,0.73,0.8571,True
mkd,kmr,0.86,0.8571,False
mkd,sme,0.59,1.0,False
mkd,fro,0.68,0.8571,True
mkd,orv,0.73,0.5714,True
mkd,ota,0.73,1.0,True
mkd,fas,0.73,1.0,False
mkd,xpg,0.73,0.8571,True
mkd,pol,0.57,0.5714,False
mkd,por,0.52,0.9333,False
mkd,ron,0.6,0.8889,False
mkd,rus,0.6,0.4,False
mkd,san,0.84,0.8571,True
mkd,gla,0.7,0.8571,False
mkd,hbs,0.73,1.0,False
mkd,sms,0.73,1.0,True
mkd,slk,0.73,0.5714,True
mkd,slv,0.52,0.4286,False
mkd,spa,0.61,0.9231,False
mkd,arb,0.71,1.0,False
mkd,swe,0.63,0.8571,False
mkd,tam,0.82,1.0,False
mkd,ttc,0.86,1.0,True
mkd,tpn,0.73,1.0,True
mkd,tur,0.78,1.0,False
mkd,uig,0.83,1.0,False
mkd,ukr,0.53,0.5714,False
mkd,hsb,0.73,0.5714,True
mkd,urd,0.64,0.8571,False
mkd,urb,0.78,1.0,False
mkd,uzb,0.73,1.0,False
mkd,vep,0.73,1.0,True
mkd,wbp,0.75,1.0,False
mkd,cym,0.67,0.8571,False
mkd,hyw,,,
mkd,wol,0.65,1.0,False
mkd,sah,0.78,1.0,False
mkd,nhi,0.73,1.0,True
mar,frm,0.67,0.8571,True
mar,ell,0.73,0.8333,False
mar,mdf,0.67,1.0,True
mar,yrl,0.67,1.0,True
mar,pcm,0.67,0.9231,True
mar,kmr,0.79,0.7143,False
mar,sme,0.66,1.0,False
mar,fro,0.77,0.8571,True
mar,orv,0.67,0.8571,True
mar,ota,0.67,1.0,True
mar,fas,0.67,1.0,False
mar,xpg,0.67,0.8571,True
mar,pol,0.67,0.8333,False
mar,por,0.76,0.9333,False
mar,ron,0.74,0.8889,False
mar,rus,0.67,0.8,False
mar,san,0.68,0.5714,True
mar,gla,0.8,0.8571,False
mar,hbs,0.67,1.0,False
mar,sms,0.67,1.0,True
mar,slk,0.67,0.8571,True
mar,slv,0.67,0.8333,False
mar,spa,0.77,0.9231,False
mar,arb,0.81,1.0,False
mar,swe,0.75,0.8571,False
mar,tam,0.49,1.0,False
mar,ttc,0.88,1.0,True
mar,tpn,0.67,1.0,True
mar,tur,0.64,1.0,False
mar,uig,0.61,1.0,False
mar,ukr,0.62,0.8333,False
mar,hsb,0.67,0.8571,True
mar,urd,0.53,0.5714,False
mar,urb,0.62,1.0,False
mar,uzb,0.67,1.0,False
mar,vep,0.67,1.0,True
mar,wbp,0.72,1.0,False
mar,cym,0.85,0.8571,False
mar,hyw,,,
mar,wol,0.83,1.0,False
mar,sah,0.57,1.0,False
mar,nhi,0.67,1.0,True
frm,ell,0.54,0.8333,True
frm,mdf,0.0,1.0,True
frm,yrl,0.0,1.0,True
frm,pcm,0.0,0.9231,True
frm,kmr,0.71,0.9231,True
frm,sme,0.74,1.0,True
frm,fro,0.69,0.0769,True
frm,orv,0.0,0.9231,True
frm,ota,0.0,1.0,True
frm,fas,0.0,1.0,True
frm,xpg,0.0,0.9231,True
frm,pol,0.6,0.8333,True
frm,por,0.61,0.4,True
frm,ron,0.61,0.3333,True
frm,rus,0.57,0.8,True
frm,san,0.8,0.75,True
frm,gla,0.63,0.9231,True
frm,hbs,0.0,1.0,True
frm,sms,0.0,1.0,True
frm,slk,0.0,0.9231,True
frm,slv,0.64,0.8333,True
frm,spa,0.56,0.3077,True
frm,arb,0.67,1.0,True
frm,swe,0.64,0.8571,True
frm,tam,0.66,1.0,True
frm,ttc,0.86,1.0,True
frm,tpn,0.0,1.0,True
frm,tur,0.55,1.0,True
frm,uig,0.69,1.0,True
frm,ukr,0.61,0.8333,True
frm,hsb,0.0,0.9231,True
frm,urd,0.69,0.875,True
frm,urb,0.66,1.0,True
frm,uzb,0.0,1.0,True
frm,vep,0.0,1.0,True
frm,wbp,0.61,1.0,True
frm,cym,0.63,0.9231,True
frm,hyw,,,True
frm,wol,0.62,1.0,True
frm,sah,0.72,1.0,True
frm,nhi,0.0,1.0,True
ell,mdf,0.54,1.0,True
ell,yrl,0.54,1.0,True
ell,pcm,0.54,0.8333,True
ell,kmr,0.72,0.8333,False
ell,sme,0.67,1.0,False
ell,fro,0.64,0.8333,True
ell,orv,0.54,0.8333,True
ell,ota,0.54,1.0,True
ell,fas,0.54,1.0,False
ell,xpg,0.54,0.6667,True
ell,pol,0.5,0.8333,False
ell,por,0.43,0.8333,False
ell,ron,0.41,0.8333,False
ell,rus,0.45,0.8333,False
ell,san,0.84,0.8333,True
ell,gla,0.59,0.8333,False
ell,hbs,0.54,1.0,False
ell,sms,0.54,1.0,True
ell,slk,0.54,0.8333,True
ell,slv,0.54,0.8333,False
