stim1,stim2,stim3
1982,男歌手在女农民的会客室共进了她自己的晚餐。,-
1983,男厨师在女售货员的单位投掷了他自己的燃烧弹。,+
1984,男厨师在女售货员的单位投掷了她自己的燃烧弹。,-
1985,男会计在女驾驶员的菜市场关怀了他自己的人。,+
1986,男会计在女驾驶员的菜市场关怀了她自己的人。,-
1987,男木匠在女保安的候车厅猥亵了他自己的儿童。,+
1988,男木匠在女保安的候车厅猥亵了她自己的儿童。,-
1989,男店员在女出纳员的小卖部抢劫了他自己的超商。,+
1990,男店员在女出纳员的小卖部抢劫了她自己的超商。,-
1991,男医生在女服务员的候车厅来了他自己的家。,+
1992,男医生在女服务员的候车厅来了她自己的家。,-
1993,男学生在女导演的公交车站通融了他自己的拍卖。,+
1994,男学生在女导演的公交车站通融了她自己的拍卖。,-
1995,男维修工在女经理的车库影响了他自己的智力。,+
1996,男维修工在女经理的车库影响了她自己的智力。,-
1997,男导游在女经理的办公室提高了他自己的语言。,+
1998,男导游在女经理的办公室提高了她自己的语言。,-
1999,男店员在女矿的会客室影响了他自己的金融。,+
2000,男店员在女矿的会客室影响了她自己的金融。,-
